ProductName,star,Ratings,Reviews,Current_Price,mrp,Processor,RAM,OS,Storage,ScreenSize
DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Thin and ...,4.4,76,14,₹71000,0,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
HP Spectre Folio Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1 Laptop,0,0,0,₹239759,0,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display
DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Thin and ...,4.4,76,14,₹71000,0,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5502 Thin an...,4.3,143,23,₹69490,₹78567,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop,4,14,3,₹81998,₹82799,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display
HP Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 250 G8 Laptop,4.4,7,0,₹39200,₹43644,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display
acer Nitro 5 Ryzen 9 Octa Core 5900HX - (16 GB/1 TB HDD/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,0,0,0,₹172999,0,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|512 GB SSD,39.62 cm (15.6 Inch) Display
DELL Ryzen 5 Hexa Core 6600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,0,0,0,₹87990,₹112802,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
ASUS ROG Flow Z13 (2022) Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,0,0,0,₹164990,₹215990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,34.04 cm (13.4 Inch) Touchscreen Display
ASUS TUF Gaming F17 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,0,0,0,₹130990,₹165990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,43.94 cm (17.3 inch) Display
DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7425 Notebook,0,0,0,₹89590,₹116364,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display
ASUS ROG Flow X13 Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,0,0,0,₹214990,₹350990,AMD Ryzen 9 Octa Core Processor,32 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,34.04 cm (13.4 inch) Touchscreen Display
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 351...,3.9,18,1,₹42690,₹82984,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 Inch) Display
Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN004P Thin and Light Laptop,3.9,87,15,₹62890,₹84690,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,4.2,40,3,₹77990,₹99880,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,4.3,40,4,₹83990,₹102990,Intel Core i7 Processor (8th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display
acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,0,0,0,₹129999,0,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|512 GB SSD,39.62 cm (15.6 Inch) Display
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) U...,4.4,13,2,₹80990,₹116990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display
HP Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3055TU Thin and Light Laptop,3.8,94,9,₹40490,₹47264,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 Inch) Display
DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,0,0,0,₹136490,₹154446,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Notebook,3.6,132,20,₹34090,₹49999,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display
HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop,3.3,3,1,₹162990,₹192977,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display
acer Aspire 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) A515-45 Thin and Light Lapto...,4.7,7,2,₹54990,₹65990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,4.3,523,89,₹42490,₹58490,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,0,0,0,₹65556,₹79990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,0,0,0,₹65556,₹79990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display
ASUS Vivobook 14 Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/256 GB SSD/Windows 10 Home) M415DA-EK322T...,4.2,56,5,₹37490,₹46990,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.81 cm (14.1 inch) Display
HP Spectre x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 13-aw0188TU 2 in 1 Laptop,4.2,13,5,₹179990,₹216368,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,33.78 cm (13.3 inch) Touchscreen Display
DELL DELL 5590 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 15 5590 Laptop,0,0,0,₹69899,₹76000,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,0,0,0,₹59990,₹70990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display
HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1049TU Thin and Light Laptop,0,0,0,₹73500,₹85300,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display
ASUS ROG Flow Z13 (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/NA/120 Hz) GZ301ZA-LD049...,0,0,0,₹129990,₹179990,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,34.04 cm (13.4 inch) Touchscreen Display
Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN019P Thin and Light Laptop,0,0,0,₹65556,₹79990,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display
Lenovo Ideapad 5 Ryzen 7 Octa Core 5800U - (16 GB/1 TB SSD/Windows 11 Home) IdeaPad 5 Pro 14ACN6 Thin ...,4.8,6,2,₹72998,₹117290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Display
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graph...,0,0,0,₹110990,₹166368,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
acer Swift 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF314-512 Thin and Light Laptop,0,0,0,₹69990,₹83999,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,5,3,0,₹154990,₹172990,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display
ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,0,0,0,₹69290,₹77990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display
ASUS Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB303WS Thin and Light Laptop,3.8,4,0,₹40990,₹58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
acer Predator Triton 500 SE Core i7 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,0,0,0,₹229990,₹249999,Intel Core i7 Processor (12th Gen),32 GB LPDDR5 RAM,64 bit Windows 11 Operating System,2 TB SSD,40.64 cm (16 Inch) Display
DELL Vostro 3000 Core i5 7th Gen - (8 GB/1 TB HDD/Ubuntu/2 GB Graphics) 3568 Laptop,4.3,4054,794,₹42999,0,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,Linux/Ubuntu Operating System,1 TB HDD,39.62 cm (15.6 inch) Display
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Lapt...,3.9,306,28,₹44990,₹56573,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display
ASUS Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L501TS Laptop,0,0,0,₹62000,₹81990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display
ASUS Ryzen 9 Octa Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 8GB...,0,0,0,₹209000,₹239000,AMD Ryzen 9 Octa Core Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,0,0,0,₹132790,₹172990,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display
ASUS Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB301WS Thin and Light Laptop,0,0,0,₹40990,₹58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
DELL Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,1.6,23,4,₹68090,₹69500,Intel Core i5 Processor (5th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,1 TB HDD,
DELL Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,1.6,23,4,₹68090,₹69500,Intel Core i5 Processor (5th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,1 TB HDD,
DELL Inspiron Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Laptop,0,0,0,₹61590,₹81586,Intel Core i3 Processor (12th Gen),8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
MSI Raider GE67 HX Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX...,0,0,0,₹259990,₹285990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display
DELL 5000 Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX...,4.4,295,71,₹83990,0,Intel Core i7 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62 cm (15.6 inch) Display
DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-...,0,0,0,₹97769,₹101681,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,38.0 cm (14.96 Inch) Display
DELL Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,0,0,0,₹100990,₹129762,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
ASUS ROG Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS Processor 5th Gen - (16 GB/1 TB SSD/Window...,0,0,0,₹137990,₹194990,AMD Ryzen 9 Octa Core Processor (5th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display
acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,3.4,35,7,₹59390,₹65546,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display
ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX...,0,0,0,₹146990,₹179990,AMD Ryzen 7 Quad Core Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display
DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10 Home) Inspiron 5406 2 in 1 Laptop,4.3,45,4,₹58390,₹63800,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
ASUS Pro P5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,0,0,0,₹81990,0,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display
acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,4.4,39,3,₹86890,₹99999,Intel Core i5 Processor (7th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,33.78 cm (13.3 inch) Display
Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),3.8,78,17,₹52490,0,Intel Core i5 Processor (4th Gen),8 GB DDR3 RAM,64 bit Windows 8 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display
ASUS ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451...,0,0,0,₹93990,0,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,3.8,4,1,₹69390,₹87999,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,3.9,7,1,₹76178,₹112990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS ExpertBook B9 Intel EVO Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA ...,0,0,0,₹165990,₹202990,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,4.2,26,4,₹44690,₹58194,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display
Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,0,0,0,₹91999,₹105000,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop,4.2,17,4,₹81990,₹98200,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
ASUS Ryzen 7 Quad Core 10th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,0,0,0,₹171990,₹201990,AMD Ryzen 7 Quad Core Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|1 TB SSD,35.56 cm (14 inch) Display
MSI GF63 Thin Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,4.5,1180,146,₹59990,₹72990,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS EeeBook 14 with NumberPad Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV103WS Thin ...,3.9,25,1,₹32990,₹40990,Intel Pentium Silver Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 Inch) Display
DELL Vostro 5000 Series Ryzen 5 Quad Core Ryzen 5-5625U - (16 GB/512 GB SSD/Windows 10 Home) Vostro 56...,0,0,0,₹67990,₹89133,AMD Ryzen 5 Quad Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,40.64 cm (16 inch) Display
DELL 5000 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) 5577...,4.4,295,71,₹77234,0,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,,
HP 14s Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0012AU Thin and Light Laptop,4.6,165,27,₹54000,₹56000,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display
HP HP Envy Ryzen 7 Octa Core 4700U - (16 GB/1 TB SSD/Windows 10 Home) 13-ay0508au Thin and Light Lapto...,3.8,4,0,₹89999,₹112671,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,33.78 cm (13.3 inch) Touchscreen Display
Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN241P Thin and Light Laptop,0,0,0,₹73990,₹79990,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display
HP 15 Core i3 6th Gen - (4 GB/1 TB HDD/DOS) 15Q-BU007TU Laptop,4.2,8642,1451,₹30000,0,Intel Core i3 Processor (6th Gen),4 GB DDR4 RAM,DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display
DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,4,579,54,₹42000,₹45990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,38.0 cm (14.96 Inch) Display
DELL Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,0,0,0,₹105990,₹120056,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
HP Ryzen 7 Quad Core 3rd Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ay0046AU 2 in 1 Laptop,0,0,0,₹109000,₹128000,AMD Ryzen 7 Quad Core Processor (3rd Gen),16 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display
Lenovo Ideapad 320 Core i3 6th Gen - (4 GB/1 TB HDD/DOS) IP 320-15ISK Laptop,4.2,5590,646,₹25490,₹30190,Intel Core i3 Processor (6th Gen),4 GB DDR4 RAM,,1 TB HDD,
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560784WIN9S Laptop,0,0,0,₹61999,₹74619,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
DELL Inspiron 3510 Pentium Quad Core 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) 3510 Laptop,0,0,0,₹35990,₹40000,Intel Pentium Quad Core Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display
acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,5,4,0,₹154990,₹179999,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
ASUS ExpertBook P1 Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,0,0,0,₹61249,₹68990,Intel Core i5 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display
acer Aspire 3 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,0,0,0,₹27490,₹32990,Intel Pentium Silver Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 inch) Display
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX TUF Dash F1...,0,0,0,₹93980,₹135000,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
Lenovo Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15ADA7 Laptop,0,0,0,₹36998,₹54490,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) U...,4,31,2,₹80990,₹138048,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display
HP 15 Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 15-dc0082TX Laptop,0,0,0,₹116941,0,Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62 cm (15.6 inch) Display
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop,4.1,507,56,₹45500,0,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,38.0 cm (14.96 Inch) Display
